,name,location,distance,searched_latitude,searched_longitude
3605,Kingfisher Restaurant,59 Parnell Square West,864,53.356307,-6.273717
3606,Pho Kim,162 Parnell St,928,53.356307,-6.273717
3607,Slattery's,129 Capel St,946,53.356307,-6.273717
3608,Woolshed Baa & Grill,Unit 4 Parnell Centre Parnell St,817,53.356307,-6.273717
3609,Murray's Bar & Grill,33-34 O'Connell St,932,53.356307,-6.273717
3610,Nando's,51-52 Mary St,935,53.356307,-6.273717
3611,Wings Gourmet Burger,"unit C, Upper O'Connell Streetoppisite the savoy",972,53.356307,-6.273717
3612,Spice n Rice,34 Lower Dorset St,900,53.356307,-6.273717
3613,Koffee & Kale,21b Hill St,855,53.356307,-6.273717
3614,Bullet Duck And Dumplings,Dublin,920,53.356307,-6.273717
3615,Kopitiam,53 Capel St,858,53.356307,-6.273717
3616,McDonald's,Unit 67 Ilac Shopping Center,852,53.356307,-6.273717
3617,McDonald's,14/16 Mary St,965,53.356307,-6.273717
3618,The Big Tree,39 Lower Dorset St,931,53.356307,-6.273717
3619,McDonald's,144/145 Phibsborough Rd,639,53.356307,-6.273717
3620,Tani Japanese Takeaway,47A Phibsborough Rd,352,53.356307,-6.273717
3621,Decency,40 mountjoy st,376,53.356307,-6.273717
3622,Coffee Addiction,"340 North Circular Rd, Phibsborough",481,53.356307,-6.273717
3623,Burger King,"Ilac Centre 2 Parnell St, DublinDublin 1",857,53.356307,-6.273717
3624,Zagros City Burger,,529,53.356307,-6.273717
3625,John's Takeaway,"Dublin, Dublin City",532,53.356307,-6.273717
3626,Ffc,"Dublin, Dublin City",656,53.356307,-6.273717
3627,Tia Maria,,678,53.356307,-6.273717
3628,The Chocolate Factory,"26, King's Inns St",683,53.356307,-6.273717
3629,Wasabi Bar & Grill,Dublin,719,53.356307,-6.273717
3630,Do Son Takeaway,10 Lower Dorset St,737,53.356307,-6.273717
3631,Carlo's Fish & Chips,Beresford St,749,53.356307,-6.273717
3632,Sashimir Sushi,Parnell St,797,53.356307,-6.273717
3633,The Fish Bar,85 New Cabra Rd,814,53.356307,-6.273717
3634,Ramen Co,56 Manor St,818,53.356307,-6.273717
3635,Kerala Kitchen,73 Manor St,826,53.356307,-6.273717
3636,New Sunrise Takeaway,88 Manor St,827,53.356307,-6.273717
3637,Gorące Gary u Barbary Kuchary,Moore Street Mall Shopping Centre 58 Parnell St,844,53.356307,-6.273717
3638,Basilico,"Prussia St, Stoneybatter",858,53.356307,-6.273717
3639,Clarkes Bakery,54 Cabra Rd,307,53.35893,-6.280337
3640,The Bald Eagle,http://thebaldeagle.ie,799,53.35893,-6.280337
3641,Slice,"56 Manor Place, Stoneybatter, North",799,53.35893,-6.280337
3642,L. Mulligan Grocer,18 Stoneybatter,892,53.35893,-6.280337
3643,Bang Bang,59a Leinster Street North,697,53.35893,-6.280337
3644,Two Boys Brew,375 North Circular Rd,617,53.35893,-6.280337
3645,Grano,"Unit 5, Norseman Court, Manor Street, Stoneybatter, Dublin, Dublin7",959,53.35893,-6.280337
3646,Woodstock Cafe,156 Phibsborough Rd,578,53.35893,-6.280337
3647,Eddie Rocket's,"phibsborough shopping centre, Phibsborough, dublin 7",615,53.35893,-6.280337
3648,McDonald's,144/145 Phibsborough Rd,621,53.35893,-6.280337
3649,The Fish Bar,85 New Cabra Rd,301,53.35893,-6.280337
3650,Domino's Pizza - Dublin - Cabra,101a Cabra Rd,376,53.35893,-6.280337
3651,Rainbow,,385,53.35893,-6.280337
3652,Treat Deli & Gift Shop,"3 Imaal Mart, Imaal Rd Cabra",458,53.35893,-6.280337
3653,Coffee Addiction,"340 North Circular Rd, Phibsborough",466,53.35893,-6.280337
3654,Tani Japanese Takeaway,47A Phibsborough Rd,508,53.35893,-6.280337
3655,Abrakebabra,"158 Phibsborough Rd, Phibsborough, Dublin, D07 ED73",514,53.35893,-6.280337
3656,Pearl River Chinese Takeaway,62 Phibsborough Rd,529,53.35893,-6.280337
3657,Dublin Kebab,,538,53.35893,-6.280337
3658,Kung Fu Buffet,"Unit 2, Phibsboro Shopping Centre, Phibsborough Road, Dublin, Dublin 7",582,53.35893,-6.280337
3659,Hanlons bar and Restaurant,"189 north circular road dublin 7, Dublin, D7",587,53.35893,-6.280337
3660,Flame Hut,2 Old Cabra Rd,590,53.35893,-6.280337
3661,The Mad Hatter Cafe,"64 Prussia Street, Dublin 7",631,53.35893,-6.280337
3662,Rua Wood Fired Pizza,140 Phibsborough Rd,653,53.35893,-6.280337
3663,BQR Marketfood,3 Prussia St,673,53.35893,-6.280337
3664,Ramen Co,56 Manor St,695,53.35893,-6.280337
3665,Basilico,"Prussia St, Stoneybatter",697,53.35893,-6.280337
3666,Feedme,"Dublin, Dublin City",719,53.35893,-6.280337
3667,The Ramen Kitchen,"56 Manor Street, Stoneybatter, Dublin D07 EY65 Ireland",732,53.35893,-6.280337
3668,Java Bay,"56 Manor St, Stoneybatter, Dublin 7",732,53.35893,-6.280337
3669,Korean Table,50A Manor St,743,53.35893,-6.280337
3670,Jay's Café Broadstone,"No 42 Dominick Street Upper, Broadstone, Dublin, D07C5P6",751,53.35893,-6.280337
3671,Kerala Kitchen,73 Manor St,776,53.35893,-6.280337
3672,Antonio's Takeaway,64 QUARRY RD,782,53.35893,-6.280337
3673,New Sunrise Takeaway,88 Manor St,843,53.35893,-6.280337
3674,Matassas Takeaway,"7 Mountjoy St, Phibsborough",851,53.35893,-6.280337
3675,Akanchawa's HONEY POT,40 Mountjoy Srreet,886,53.35893,-6.280337
3676,Decency,40 mountjoy st,898,53.35893,-6.280337
3677,Zen Wei Ton,13 Prospect Rd,906,53.35893,-6.280337
3678,Olivo's Fish & Chips,30 Stoneybatter,913,53.35893,-6.280337
3679,Yeeros,"19 Prospect Road Glasnevin, Drumcondra",918,53.35893,-6.280337
3680,Graze @ the elbow room,,918,53.35893,-6.280337
3681,Lavanda Restaurant,31 North Brunswick St,920,53.35893,-6.280337
3682,V-Face,"30 N Brunswick St, Stoneybatter",920,53.35893,-6.280337
3683,Kuraudo Sushi & Gyoza,3 Stoneybatter,982,53.35893,-6.280337
3684,McGowans,18 Phibsboro Rd,488,53.35893,-6.280337
3685,Four Star Pizza Phibsboro,139B Phibsboro Rd,653,53.35893,-6.280337
3686,Hongkee chinese&thai take away,"13 prospect road,dublin9",944,53.35893,-6.280337
3687,Cafe Sol Mater Hospital,Eccles St,947,53.35893,-6.280337
3688,Gertrude,"130 Pearse St, Grand Canal Dock",309,53.346026,-6.243576
3689,Urban Brewing,"Vault C, The chq Building, Custom House Quay, IFSC, Dublin, Dublin 1",464,53.346026,-6.243576
3690,Third Floor Espresso (3FE),32/34 Lower Grand Canal St,691,53.346026,-6.243576
3691,Honey Truffle,45 Pearse St,411,53.346026,-6.243576
3692,The Brew Dock,1 Amiens St,666,53.346026,-6.243576
3693,Bread 41,"41 Pearse Street, Dublin, Dublin 2",550,53.346026,-6.243576
3694,Shoe Lane Coffee,7 Tara St,772,53.346026,-6.243576
3695,IL Capo Italian Pizza & Pasta,62 Talbot St,774,53.346026,-6.243576
3696,Drunken Fish,Lwr Mayor St,372,53.346026,-6.243576
3697,Bowes Lounge,31 Fleet St,957,53.346026,-6.243576
3698,The Ginger Man,40 Fenian St,610,53.346026,-6.243576
3699,The Flowing Tide,9 Lower Abbey St,992,53.346026,-6.243576
3700,Charlotte Quay,"Charlotte Quay Dock, Millennium Tower, Dublin, Dublin 4",570,53.346026,-6.243576
3701,Osteria Lucio,"The Malting Tower Clanwilliam Terrace, Grand Canal Dock, South",715,53.346026,-6.243576
3702,The Wiley Fox,28 Eden Quay,861,53.346026,-6.243576
3703,The Pig & Heifer,151 Pearse St,343,53.346026,-6.243576
3704,Kennedy's,30-32 Westland Row,640,53.346026,-6.243576
3705,Nutbutter,,458,53.346026,-6.243576
3706,MV Cill Airne,"Quay 16, North Wall Quay",385,53.346026,-6.243576
3707,Dunne & Crescenzi,14-16 South Frederick St,962,53.346026,-6.243576
3708,Il Caffe di Napoli,41 Westland Row,572,53.346026,-6.243576
3709,BrewDog Outpost Dublin,"Capital Dock, Grand Canal Dock",863,53.346026,-6.243576
3710,Mackenzie's,Dublin,587,53.346026,-6.243576
3711,The Silver Penny (Wetherspoon),Abbey St Lower,918,53.346026,-6.243576
3712,Ryleigh’s,81-82 North Wall Quay,756,53.346026,-6.243576
3713,The Lombard Townhouse,"44 Pearse Street, Corner of Lombard St",399,53.346026,-6.243576
3714,Milano,"Unit 1, Hanover Quay",474,53.346026,-6.243576
3715,The Diving Bell,,353,53.346026,-6.243576
3716,KC Peaches,28-29 Nassau St,972,53.346026,-6.243576
3717,The Workshop,10 George's Quay,755,53.346026,-6.243576
3718,McGrattans Cafe Bar,"76 Fitzwilliam Lane, Baggot St",969,53.346026,-6.243576
3719,Oly's Bar & Restaurant,"Custom House Quay / Jurys Inn Custom House, Dublin, Dublin 1",294,53.346026,-6.243576
3720,O'Brien's Sandwich Cafe,5 Nassau St,873,53.346026,-6.243576
3721,Graingers,51 Talbot St,738,53.346026,-6.243576
3722,Brewbaker Cafe,22 S Frederick St,829,53.346026,-6.243576
3723,Chaplins Bar,"1/2 Hawkins Street, Dublin 2, Dublin D02 K590",904,53.346026,-6.243576
3724,Carved,,165,53.346026,-6.243576
3725,The Brasserie at the Marker Hotel restaurant,Grand Canal Square The Marker Hotel,353,53.346026,-6.243576
3726,Ninja Sushi,3/4 Lombard St,398,53.346026,-6.243576
3727,As One,"Unit 3, 13-18 City Quay",514,53.346026,-6.243576
3728,Starry Night,109B Pearse St,398,53.346026,-6.243576
3729,The Carriage,Dublin,593,53.346026,-6.243576
3730,Esquires Coffee (Talbot Street),79A Talbot St,863,53.346026,-6.243576
3731,D’Olier Street Restaurant,"D’Olier Chambers, D'Olier St",903,53.346026,-6.243576
3732,Library Street,,963,53.346026,-6.243576
3733,La Pausa Caffe,1b-2 Blessington St,114,53.355473,-6.264423
3734,Chapter One Restaurant,18/19 Parnell Square,140,53.355473,-6.264423
3735,Mr Fox Restaurant,"38 Parnell Square, Dublin, 1",282,53.355473,-6.264423
3736,El Grito Mexican Taqueria,20 Mountjoy Square East,563,53.355473,-6.264423
3737,Vice Coffee Inc,"54, Middle Abbey St",851,53.355473,-6.264423
3738,Madigan's,19 O'Connell St,511,53.355473,-6.264423
3739,The Black Sheep,61 Capel St,710,53.355473,-6.264423
3740,Gino's Gelato,41 Henry St,677,53.355473,-6.264423
3741,The Church,Junction Mary & Jervis Sts,778,53.355473,-6.264423
3742,Brother Hubbard North,153 Capel St,962,53.355473,-6.264423
3743,Aobaba,46A Capel St,792,53.355473,-6.264423
3744,The Winding Stair,40 Lower Ormond Quay,987,53.355473,-6.264423
3745,Musashi Noodles & Sushi BAR,15 Capel St,976,53.355473,-6.264423
3746,Arisu,119 Capel St,787,53.355473,-6.264423
3747,The Flowing Tide,9 Lower Abbey St,862,53.355473,-6.264423
3748,Wallace's Asti,"15 Russel St, Behan Square",759,53.355473,-6.264423
3749,The Tram Café,Wolfe Tone Square,836,53.355473,-6.264423
3750,IL Capo Italian Pizza & Pasta,62 Talbot St,979,53.355473,-6.264423
3751,Murray's Bar & Grill,33-34 O'Connell St,399,53.355473,-6.264423
3752,Hilan Chinese & Korean Restaurant,45 Capel St,811,53.355473,-6.264423
3753,The Woollen Mills,41/42 Lower Ormond Quay,971,53.355473,-6.264423
3754,The Wiley Fox,28 Eden Quay,970,53.355473,-6.264423
3755,Lemon Jelly Cafe,Millennium Walkway,924,53.355473,-6.264423
3756,Govindas,83 Middle Abbey St,831,53.355473,-6.264423
3757,Slattery's,129 Capel St,852,53.355473,-6.264423
3758,Koffee & Kale,21b Hill St,238,53.355473,-6.264423
3759,Cafe Oasis,54 King Street North,963,53.355473,-6.264423
3760,Woolshed Baa & Grill,Unit 4 Parnell Centre Parnell St,621,53.355473,-6.264423
3761,Takara,,851,53.355473,-6.264423
3762,The Laughter Lounge,4-8 Eden Quay,960,53.355473,-6.264423
3763,Nando's,51-52 Mary St,761,53.355473,-6.264423
3764,Boojum,3 Abbey Street Lower,845,53.355473,-6.264423
3765,Murphy's Bistro Cafe,22 Bachelors Walk,945,53.355473,-6.264423
3766,The Gin Palace,42 Middle Abbey St,863,53.355473,-6.264423
3767,O'Connells,"30 Bachelors Walk | Beside O'connell Bridge, Dublin Dublin 1",947,53.355473,-6.264423
3768,The Silver Penny (Wetherspoon),Abbey St Lower,886,53.355473,-6.264423
3769,Eddie Rocket's,"52 Lower O'Connell Street, Dublin City Centre",905,53.355473,-6.264423
3770,Mad Egg,"6 Jervis House, Millennium Walkway",929,53.355473,-6.264423
3771,Fujiyama Restaurant,11/11a O Connell St,607,53.355473,-6.264423
3772,Brannigan's,9 Cathedral St,634,53.355473,-6.264423
3773,M&L Chinese Restaurant,13/14 Cathedral St,633,53.355473,-6.264423
3774,Bullet Duck And Dumplings,Dublin,845,53.355473,-6.264423
3775,Xi'an Street Food,16 Earl Street North,701,53.355473,-6.264423
3776,Kopitiam,53 Capel St,762,53.355473,-6.264423
3777,Beshoff Fish And Chips,6 Uppr O'Connell St,634,53.355473,-6.264423
3778,McDonald's,Unit 67 Ilac Shopping Center,503,53.355473,-6.264423
3779,Grand Central Bar,10-11A Oconnell St,847,53.355473,-6.264423
3780,The Boars Head,149 Capel St,944,53.355473,-6.264423
3781,The Big Tree,39 Lower Dorset St,532,53.355473,-6.264423
3782,Istanbel Kebab,10 Lower Liffey St,896,53.355473,-6.264423
3783,Third Floor Espresso (3FE),32/34 Lower Grand Canal St,510,53.335742,-6.24551
3784,"The Schoolhouse Hotel, Ballsbridge, Dublin 4","2-8 Northumberland Road, Ballsbridge, Dublin 4",431,53.335742,-6.24551
3785,Matt The Thresher,"31-32, Lower Pembroke St",440,53.335742,-6.24551
3786,Canal Bank Café,146 Upper Leeson St,647,53.335742,-6.24551
3787,Paulie's Pizza,58 Upper Grand Canal St,737,53.335742,-6.24551
3788,FXB Steak & Seafood,1A Lwr Pembroke St,461,53.335742,-6.24551
3789,Doheny & Nesbitt,5 Baggot Street Lower,553,53.335742,-6.24551
3790,The 51 Bar,51 Haddington Rd,228,53.335742,-6.24551
3791,Chopped,148 Baggot Street Lower,587,53.335742,-6.24551
3792,Caffè Nero,5 Merrion Row,651,53.335742,-6.24551
3793,M O'Briens Full Bar And Lounge,8 Sussex Terrace,637,53.335742,-6.24551
3794,Angelina's,55 Percy Pl,144,53.335742,-6.24551
3795,Sprout & Co Kitchen,"19 Exchequer Street, Dublin 2, Dublin City, Ireland",411,53.335742,-6.24551
3796,Peploe's,16 St Stephen's Green,937,53.335742,-6.24551
3797,Bang Restaurant,11 Merrion Row,682,53.335742,-6.24551
3798,The Little Kitchen,129 Upper Leeson St,715,53.335742,-6.24551
3799,Gertrude,"130 Pearse St, Grand Canal Dock",844,53.335742,-6.24551
3800,The Old Spot,"14 Bath Avenue Sandymount, Sandymount, South",841,53.335742,-6.24551
3801,The Garden Room,"The Merrion Hotel, 21-24 Upper Merrion St",555,53.335742,-6.24551
3802,Osteria Lucio,"The Malting Tower Clanwilliam Terrace, Grand Canal Dock, South",635,53.335742,-6.24551
3803,The Ginger Man,40 Fenian St,731,53.335742,-6.24551
3804,B Bar,Sussex Rd,661,53.335742,-6.24551
3805,il Valentino,5 Gallery Quay | Grand Canal Harbour,876,53.335742,-6.24551
3806,Honey Truffle,45 Pearse St,960,53.335742,-6.24551
3807,Kennedy's,30-32 Westland Row,784,53.335742,-6.24551
3808,Orchid Szechuan Restaurant,120 Pembroke Rd,717,53.335742,-6.24551
3809,FIRE Steakhouse and Bar,Dawson Street The Mansion House,978,53.335742,-6.24551
3810,Charlotte Quay,"Charlotte Quay Dock, Millennium Tower, Dublin, Dublin 4",974,53.335742,-6.24551
3811,The Coburg Brasserie,Conrad Hotel,785,53.335742,-6.24551
3812,Munchies,146a Baggot street lower,583,53.335742,-6.24551
3813,Nutbutter,,905,53.335742,-6.24551
3814,The Pig & Heifer,151 Pearse St,845,53.335742,-6.24551
3815,Hansel and Gretel Bakery & Patisserie,20 Clare St,749,53.335742,-6.24551
3816,Il Caffe di Napoli,41 Westland Row,831,53.335742,-6.24551
3817,Slattery's,62 Grand Canal Street Upper,744,53.335742,-6.24551
3818,McGrattans Cafe Bar,"76 Fitzwilliam Lane, Baggot St",497,53.335742,-6.24551
3819,The Lombard Townhouse,"44 Pearse Street, Corner of Lombard St",967,53.335742,-6.24551
3820,O'Brien's Sandwich Cafe,5 Nassau St,956,53.335742,-6.24551
3821,Foley's Bar,1 Merrion Row,622,53.335742,-6.24551
3822,Madigan’s,104 Leeson St,768,53.335742,-6.24551
3823,Brewbaker Cafe,22 S Frederick St,898,53.335742,-6.24551
3824,Yoi Izakaya,,222,53.335742,-6.24551
3825,Bunsen,Upper Baggot St,273,53.335742,-6.24551
3826,Still,Eastmoreland Pl,347,53.335742,-6.24551
3827,Bear Market Coffee,1A Pembroke Street Lower,465,53.335742,-6.24551
3828,Zakura Sushi,Dublin,469,53.335742,-6.24551
3829,The Terrace,"The Merrion Hotel, 21-24 Upper Merrion St",597,53.335742,-6.24551
3830,Margadh,15 Ely Place,622,53.335742,-6.24551
3831,The Carriage,Dublin,713,53.335742,-6.24551
3832,Indo Chine,133 Leeson Street Upper,714,53.335742,-6.24551
3833,"Laine, My Love.",38 Talbot St,250,53.353331,-6.249319
3834,IL Capo Italian Pizza & Pasta,62 Talbot St,293,53.353331,-6.249319
3835,The Brew Dock,1 Amiens St,380,53.353331,-6.249319
3836,Urban Brewing,"Vault C, The chq Building, Custom House Quay, IFSC, Dublin, Dublin 1",472,53.353331,-6.249319
3837,Shoe Lane Coffee,7 Tara St,786,53.353331,-6.249319
3838,El Grito Mexican Taqueria,20 Mountjoy Square East,663,53.353331,-6.249319
3839,The Flowing Tide,9 Lower Abbey St,754,53.353331,-6.249319
3840,Hop House,160 Parnell St,760,53.353331,-6.249319
3841,Wallace's Asti,"15 Russel St, Behan Square",711,53.353331,-6.249319
3842,Chapter One Restaurant,18/19 Parnell Square,971,53.353331,-6.249319
3843,The Wiley Fox,28 Eden Quay,707,53.353331,-6.249319
3844,Gino's Gelato,41 Henry St,929,53.353331,-6.249319
3845,Madigan's,19 O'Connell St,781,53.353331,-6.249319
3846,Drunken Fish,Lwr Mayor St,548,53.353331,-6.249319
3847,Bread 41,"41 Pearse Street, Dublin, Dublin 2",958,53.353331,-6.249319
3848,Pho Kim,162 Parnell St,771,53.353331,-6.249319
3849,Govindas,83 Middle Abbey St,935,53.353331,-6.249319
3850,Kingfisher Restaurant,59 Parnell Square West,943,53.353331,-6.249319
3851,The Laughter Lounge,4-8 Eden Quay,860,53.353331,-6.249319
3852,Murray's Bar & Grill,33-34 O'Connell St,798,53.353331,-6.249319
3853,Boojum,3 Abbey Street Lower,820,53.353331,-6.249319
3854,The Silver Penny (Wetherspoon),Abbey St Lower,669,53.353331,-6.249319
3855,Butlers Chocolate Cafe,31 Henry St,845,53.353331,-6.249319
3856,O'reilly's Bar & Restaurant,Luke St,771,53.353331,-6.249319
3857,O'Connells,"30 Bachelors Walk | Beside O'connell Bridge, Dublin Dublin 1",977,53.353331,-6.249319
3858,Eddie Rocket's,"52 Lower O'Connell Street, Dublin City Centre",928,53.353331,-6.249319
3859,Cloud Cafe,43 North Strand Rd,584,53.353331,-6.249319
3860,Koffee & Kale,21b Hill St,810,53.353331,-6.249319
3861,Fujiyama Restaurant,11/11a O Connell St,787,53.353331,-6.249319
3862,Graingers,51 Talbot St,236,53.353331,-6.249319
3863,Brannigan's,9 Cathedral St,766,53.353331,-6.249319
3864,M&L Chinese Restaurant,13/14 Cathedral St,744,53.353331,-6.249319
3865,The Workshop,10 George's Quay,755,53.353331,-6.249319
3866,Cusacks,145 North Strand Rd,644,53.353331,-6.249319
3867,Xi'an Street Food,16 Earl Street North,693,53.353331,-6.249319
3868,Grand Central Bar,10-11A Oconnell St,850,53.353331,-6.249319
3869,Supermac's,47-49 Talbot St,239,53.353331,-6.249319
3870,Beshoff Fish And Chips,6 Uppr O'Connell St,809,53.353331,-6.249319
3871,Oly's Bar & Restaurant,"Custom House Quay / Jurys Inn Custom House, Dublin, Dublin 1",616,53.353331,-6.249319
3872,Chaplins Bar,"1/2 Hawkins Street, Dublin 2, Dublin D02 K590",953,53.353331,-6.249319
3873,Supermac's,O'Connell St,886,53.353331,-6.249319
3874,Muse Café @Eason,40 O'Connell St,876,53.353331,-6.249319
3875,O'Brien's Sandwich Cafe,Connolly Station,214,53.353331,-6.249319
3876,Esquires Coffee (Talbot Street),79A Talbot St,440,53.353331,-6.249319
3877,McDonald's,50-51 O'Connell Street Lower,908,53.353331,-6.249319
3878,Indian Taste,Dublin,523,53.353331,-6.249319
3879,井岗山,,605,53.353331,-6.249319
3880,McDonald's,62 Upper O'Connell St,842,53.353331,-6.249319
3881,Indian Tiffins,143 Upper Parnell St,666,53.353331,-6.249319
3882,As One,"Unit 3, 13-18 City Quay",706,53.353331,-6.249319
3883,El Grito Mexican Taqueria,20 Mountjoy Square East,291,53.358437,-6.260641
3884,La Pausa Caffe,1b-2 Blessington St,401,53.358437,-6.260641
3885,Chapter One Restaurant,18/19 Parnell Square,512,53.358437,-6.260641
3886,Wallace's Asti,"15 Russel St, Behan Square",407,53.358437,-6.260641
3887,Lovinspoon,13 North Fredrick St,404,53.358437,-6.260641
3888,Hop House,160 Parnell St,606,53.358437,-6.260641
3889,The Bald Eagle,http://thebaldeagle.ie,955,53.358437,-6.260641
3890,IL Capo Italian Pizza & Pasta,62 Talbot St,1013,53.358437,-6.260641
3891,Blas Cafe,26 Kings Inn St,893,53.358437,-6.260641
3892,Madigan's,19 O'Connell St,776,53.358437,-6.260641
3893,Spice n Rice,34 Lower Dorset St,111,53.358437,-6.260641
3894,"Laine, My Love.",38 Talbot St,993,53.358437,-6.260641
3895,Mr Fox Restaurant,"38 Parnell Square, Dublin, 1",671,53.358437,-6.260641
3896,Pho Kim,162 Parnell St,614,53.358437,-6.260641
3897,Gino's Gelato,41 Henry St,988,53.358437,-6.260641
3898,Phil Ryans The Hogan Stand Pub,514 North Circular Rd,316,53.358437,-6.260641
3899,Kingfisher Restaurant,59 Parnell Square West,772,53.358437,-6.260641
3900,Murray's Bar & Grill,33-34 O'Connell St,669,53.358437,-6.260641
3901,Koffee & Kale,21b Hill St,298,53.358437,-6.260641
3902,Butlers Chocolate Cafe,31 Henry St,964,53.358437,-6.260641
3903,The Big Tree,39 Lower Dorset St,151,53.358437,-6.260641
3904,Fujiyama Restaurant,11/11a O Connell St,871,53.358437,-6.260641
3905,The Italian Connection,95 Talbot St,948,53.358437,-6.260641
3906,Brannigan's,9 Cathedral St,887,53.358437,-6.260641
3907,M&L Chinese Restaurant,13/14 Cathedral St,877,53.358437,-6.260641
3908,İstanbull Kebab & Pizza,18 Talbot St,926,53.358437,-6.260641
